"","AminoAcid","ATP","k_cat_AA","k_a_NH4","k_a","k_NH4","k_a_AA","k_NH4_AA","k_ribo_a","k_ribo_AA","k_ribo_a_AA","k_ribo_AA_a"
"217",9.25728686339192e-05,3873843.19968028,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","100.0","1000.0","10.0"
"218",9.26157351532455e-05,3875624.10285973,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","100.0","1000.0","100.0"
"219",9.30181184833939e-05,3892338.37120836,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","100.0","1000.0","1000.0"
"220",-100000000.007144,138528492.888115,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","0.1","0.1"
"221",-100000000.007144,138528494.391564,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","0.1","1.0"
"222",9.20014770356951e-09,3850096.62375979,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","0.1","10.0"
"223",-100000000.007144,138528659.772137,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","0.1","100.0"
"224",-100000000.007144,138530163.217022,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","0.1","1000.0"
"225",-100000000.007144,138528490.805395,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","1.0","0.1"
"226",-100000000.007144,138528492.308844,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","1.0","1.0"
"227",9.20023902510637e-08,3850134.60467859,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","1.0","10.0"
"228",9.20754959255267e-08,3853174.09890269,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","1.0","100.0"
"229",9.25573555187899e-08,3873197.58156899,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","1.0","1000.0"
"230",9.20016802096668e-07,3850105.09865672,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","10.0","0.1"
"231",9.20025733929092e-07,3850142.24988036,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","10.0","1.0"
"232",9.20111919418474e-07,3850500.66315785,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","10.0","10.0"
"233",9.2081896928189e-07,3853440.20517243,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","10.0","100.0"
"234",9.25617610854807e-07,3873380.65153466,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","10.0","1000.0"
"235",9.2075996234471e-06,3853194.95940407,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","100.0","0.1"
"236",9.20766298984772e-06,3853221.29740078,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","100.0","1.0"
"237",9.20829168409267e-06,3853482.67595041,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","100.0","10.0"
"238",9.21411686890536e-06,3855903.96881288,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","100.0","100.0"
"239",9.26055309385456e-06,3875199.15198814,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","100.0","1000.0"
"240",9.25681210164562e-05,3873645.92961806,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","1000.0","0.1"
"241",9.25685529806968e-05,3873663.89151297,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","1000.0","1.0"
"242",9.25728686339192e-05,3873843.19968028,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","1000.0","10.0"
"243",9.26157351532455e-05,3875624.10285973,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","1000.0","100.0"
"244",9.30181184833939e-05,3892338.37120836,"0.1","0.1","0.1","0.1","0.1","0.1","1.0","1000.0","1000.0","1000.0"
"245",-100000000.007144,138528492.888114,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","0.1","0.1"
"246",-100000000.007144,138528494.391566,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","0.1","1.0"
"247",9.20017122645824e-09,3850097.46714089,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","0.1","10.0"
"248",9.207507525566e-09,3853147.68210394,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","0.1","100.0"
"249",9.25571361616394e-09,3873179.54018823,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","0.1","1000.0"
"250",-100000000.007144,138528490.805394,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","1.0","0.1"
"251",-100000000.007144,138528492.308848,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","1.0","1.0"
"252",9.20027859841042e-08,3850142.13487002,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","1.0","10.0"
"253",9.20758154842073e-08,3853178.42956735,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","1.0","100.0"
"254",9.25576351734642e-08,3873200.33944146,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","1.0","1000.0"
"255",9.20032689774375e-07,3850162.24009711,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","10.0","0.1"
"256",9.20041763196085e-07,3850199.96361558,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","10.0","1.0"
"257",9.20127735136015e-07,3850557.46702637,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","10.0","10.0"
"258",9.20830912737894e-07,3853480.9883694,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","10.0","100.0"
"259",9.25626252821068e-07,3873407.63909978,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","10.0","1000.0"
"260",9.20851415993636e-06,3853566.42643573,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","100.0","0.1"
"261",9.20857692769904e-06,3853592.51517889,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","100.0","1.0"
"262",9.2091987525737e-06,3853851.00701588,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","100.0","10.0"
"263",9.21498148006941e-06,3856254.62913817,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","100.0","100.0"
"264",9.26118638795784e-06,3875453.52065917,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","100.0","1000.0"
"265",9.26245829620527e-05,3875984.60759891,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","1000.0","0.1"
"266",9.26250001833114e-05,3876001.9391673,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","1000.0","1.0"
"267",9.26291692904889e-05,3876175.15146119,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","1000.0","10.0"
"268",9.26705997978521e-05,3877896.23594933,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","1000.0","100.0"
"269",9.30611432114439e-05,3894117.79990297,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","0.1","1000.0","1000.0"
"270",-100000000.007144,138528492.888114,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","0.1","0.1"
"271",-100000000.007144,138528494.391566,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","0.1","1.0"
"272",9.20017122645824e-09,3850097.46714089,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","0.1","10.0"
"273",9.207507525566e-09,3853147.68210394,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","0.1","100.0"
"274",9.25571361616394e-09,3873179.54018823,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","0.1","1000.0"
"275",-100000000.007144,138528490.805394,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","1.0","0.1"
"276",-100000000.007144,138528492.308848,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","1.0","1.0"
"277",9.20027859841042e-08,3850142.13487002,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","1.0","10.0"
"278",9.20758154842073e-08,3853178.42956735,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","1.0","100.0"
"279",9.25576351734642e-08,3873200.33944146,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","1.0","1000.0"
"280",9.20032689774375e-07,3850162.24009711,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","10.0","0.1"
"281",9.20041763196085e-07,3850199.96361558,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","10.0","1.0"
"282",9.20127735136015e-07,3850557.46702637,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","10.0","10.0"
"283",9.20830912737894e-07,3853480.9883694,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","10.0","100.0"
"284",9.25626252821068e-07,3873407.63909978,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","10.0","1000.0"
"285",9.20851415993636e-06,3853566.42643573,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","100.0","0.1"
"286",9.20857692769904e-06,3853592.51517889,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","100.0","1.0"
"287",9.2091987525737e-06,3853851.00701588,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","100.0","10.0"
"288",9.21498148006941e-06,3856254.62913817,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","100.0","100.0"
"289",9.26118638795784e-06,3875453.52065917,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","100.0","1000.0"
"290",9.26245829620527e-05,3875984.60759891,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","1000.0","0.1"
"291",9.26250001833114e-05,3876001.9391673,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","1000.0","1.0"
"292",9.26291692904889e-05,3876175.15146119,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","1000.0","10.0"
"293",9.26705997978521e-05,3877896.23594933,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","1000.0","100.0"
"294",9.30611432114439e-05,3894117.79990297,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1.0","1000.0","1000.0"
"295",-100000000.007144,138528492.888114,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","0.1","0.1"
"296",-100000000.007144,138528494.391566,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","0.1","1.0"
"297",9.20017122645824e-09,3850097.46714089,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","0.1","10.0"
"298",9.207507525566e-09,3853147.68210394,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","0.1","100.0"
"299",9.25571361616394e-09,3873179.54018823,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","0.1","1000.0"
"300",-100000000.007144,138528490.805394,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","1.0","0.1"
"301",-100000000.007144,138528492.308848,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","1.0","1.0"
"302",9.20027859841042e-08,3850142.13487002,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","1.0","10.0"
"303",9.20758154842073e-08,3853178.42956735,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","1.0","100.0"
"304",9.25576351734642e-08,3873200.33944146,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","1.0","1000.0"
"305",9.20032689774375e-07,3850162.24009711,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","10.0","0.1"
"306",9.20041763196085e-07,3850199.96361558,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","10.0","1.0"
"307",9.20127735136015e-07,3850557.46702637,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","10.0","10.0"
"308",9.20830912737894e-07,3853480.9883694,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","10.0","100.0"
"309",9.25626252821068e-07,3873407.63909978,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","10.0","1000.0"
"310",9.20851415993636e-06,3853566.42643573,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","100.0","0.1"
"311",9.20857692769904e-06,3853592.51517889,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","100.0","1.0"
"312",9.2091987525737e-06,3853851.00701588,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","100.0","10.0"
"313",9.21498148006941e-06,3856254.62913817,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","100.0","100.0"
"314",9.26118638795784e-06,3875453.52065917,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","100.0","1000.0"
"315",9.26245829620527e-05,3875984.60759891,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","1000.0","0.1"
"316",9.26250001833114e-05,3876001.9391673,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","1000.0","1.0"
"317",9.26291692904889e-05,3876175.15146119,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","1000.0","10.0"
"318",9.26705997978521e-05,3877896.23594933,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","1000.0","100.0"
"319",9.30611432114439e-05,3894117.79990297,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","10.0","1000.0","1000.0"
"320",-100000000.007144,138528492.888114,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","0.1","0.1"
"321",-100000000.007144,138528494.391566,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","0.1","1.0"
"322",9.20017122645824e-09,3850097.46714089,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","0.1","10.0"
"323",9.207507525566e-09,3853147.68210394,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","0.1","100.0"
"324",9.25571361616394e-09,3873179.54018823,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","0.1","1000.0"
"325",-100000000.007144,138528490.805394,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","1.0","0.1"
"326",-100000000.007144,138528492.308848,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","1.0","1.0"
"327",9.20027859841042e-08,3850142.13487002,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","1.0","10.0"
"328",9.20758154842073e-08,3853178.42956735,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","1.0","100.0"
"329",9.25576351734642e-08,3873200.33944146,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","1.0","1000.0"
"330",9.20032689774375e-07,3850162.24009711,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","10.0","0.1"
"331",9.20041763196085e-07,3850199.96361558,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","10.0","1.0"
"332",9.20127735136015e-07,3850557.46702637,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","10.0","10.0"
"333",9.20830912737894e-07,3853480.9883694,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","10.0","100.0"
"334",9.25626252821068e-07,3873407.63909978,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","10.0","1000.0"
"335",9.20851415993636e-06,3853566.42643573,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","100.0","0.1"
"336",9.20857692769904e-06,3853592.51517889,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","100.0","1.0"
"337",9.2091987525737e-06,3853851.00701588,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","100.0","10.0"
"338",9.21498148006941e-06,3856254.62913817,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","100.0","100.0"
"339",9.26118638795784e-06,3875453.52065917,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","100.0","1000.0"
"340",9.26245829620527e-05,3875984.60759891,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","1000.0","0.1"
"341",9.26250001833114e-05,3876001.9391673,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","1000.0","1.0"
"342",9.26291692904889e-05,3876175.15146119,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","1000.0","10.0"
"343",9.26705997978521e-05,3877896.23594933,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","1000.0","100.0"
"344",9.30611432114439e-05,3894117.79990297,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","100.0","1000.0","1000.0"
"345",-100000000.007144,138528492.888114,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","0.1","0.1"
"346",-100000000.007144,138528494.391566,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","0.1","1.0"
"347",9.20017122645824e-09,3850097.46714089,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","0.1","10.0"
"348",9.207507525566e-09,3853147.68210394,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","0.1","100.0"
"349",9.25571361616394e-09,3873179.54018823,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","0.1","1000.0"
"350",-100000000.007144,138528490.805394,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","1.0","0.1"
"351",-100000000.007144,138528492.308848,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","1.0","1.0"
"352",9.20027859841042e-08,3850142.13487002,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","1.0","10.0"
"353",9.20758154842073e-08,3853178.42956735,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","1.0","100.0"
"354",9.25576351734642e-08,3873200.33944146,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","1.0","1000.0"
"355",9.20032689774375e-07,3850162.24009711,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","10.0","0.1"
"356",9.20041763196085e-07,3850199.96361558,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0"
"357",9.20127735136015e-07,3850557.46702637,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0"
"358",9.20830912737894e-07,3853480.9883694,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0"
"359",9.25626252821068e-07,3873407.63909978,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0"
"360",9.20851415993636e-06,3853566.42643573,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1"
"361",9.20857692769904e-06,3853592.51517889,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0"
"362",9.2091987525737e-06,3853851.00701588,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0"
"363",9.21498148006941e-06,3856254.62913817,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","100.0","100.0"
"364",9.26118638795784e-06,3875453.52065917,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1000.0"
"365",9.26245829620527e-05,3875984.60759891,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","1000.0","0.1"
"366",9.26250001833114e-05,3876001.9391673,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","1000.0","1.0"
"367",9.26291692904889e-05,3876175.15146119,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","1000.0","10.0"
"368",9.26705997978521e-05,3877896.23594933,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","1000.0","100.0"
"369",9.30611432114439e-05,3894117.79990297,"0.1","0.1","0.1","0.1","0.1","0.1","10.0","1000.0","1000.0","1000.0"
"370",-100000000.007144,138528492.888107,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","0.1","0.1"
"371",-91522430.8375039,-4.37973339483512,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","0.1","1.0"
"372",9.20040356844855e-09,3850105.03519829,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","0.1","10.0"
"373",9.20773252142214e-09,3853151.9735656,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","0.1","100.0"
"374",9.25593509497931e-09,3873182.27248506,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","0.1","1000.0"
"375",9.19964551872955e-08,3849789.76623682,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","1.0","0.1"
"376",9.1997374713691e-08,3849828.02209023,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","1.0","1.0"
"377",9.20063207947857e-08,3850199.87223896,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","1.0","10.0"
"378",9.2078955608342e-08,3853219.62569855,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","1.0","100.0"
"379",9.25604363216288e-08,3873227.4009687,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","1.0","1000.0"
"380",9.20166353169879e-07,3850628.81310938,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","10.0","0.1"
"381",9.20174524273437e-07,3850662.79167026,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","10.0","1.0"
"382",9.20254545611352e-07,3850995.52578843,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","10.0","10.0"
"383",9.20940697788524e-07,3853848.11668477,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","10.0","100.0"
"384",9.25710787321004e-07,3873669.96421299,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","10.0","1000.0"
"385",9.21624250697866e-06,3856691.411968,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","100.0","0.1"
"386",9.21630046613329e-06,3856715.50291733,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","100.0","1.0"
"387",9.21687611702891e-06,3856954.76681452,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","100.0","10.0"
"388",9.2223144575257e-06,3859215.16904974,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","100.0","100.0"
"389",9.26683216889812e-06,3877711.83397998,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","100.0","1000.0"
"390",9.30176787537994e-05,3892236.24735052,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","1000.0","0.1"
"391",9.30180232267618e-05,3892250.5530018,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","1000.0","1.0"
"392",9.30214665176434e-05,3892393.54952151,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","1000.0","10.0"
"393",9.30557572981976e-05,3893817.40013859,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","1000.0","100.0"
"394",9.33845580050785e-05,3907469.391452,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","0.1","1000.0","1000.0"
"395",-100000000.007144,138528492.888107,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","0.1","0.1"
"396",-91522430.8375039,-4.37973339483512,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","0.1","1.0"
"397",9.20040356844855e-09,3850105.03519829,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","0.1","10.0"
"398",9.20773252142214e-09,3853151.9735656,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","0.1","100.0"
"399",9.25593509497931e-09,3873182.27248506,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","0.1","1000.0"
"400",9.19964551872955e-08,3849789.76623682,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","1.0","0.1"
"401",9.1997374713691e-08,3849828.02209023,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","1.0","1.0"
"402",9.20063207947857e-08,3850199.87223896,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","1.0","10.0"
"403",9.2078955608342e-08,3853219.62569855,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","1.0","100.0"
"404",9.25604363216288e-08,3873227.4009687,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","1.0","1000.0"
"405",9.20166353169879e-07,3850628.81310938,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","10.0","0.1"
"406",9.20174524273437e-07,3850662.79167026,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","10.0","1.0"
"407",9.20254545611352e-07,3850995.52578843,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","10.0","10.0"
"408",9.20940697788524e-07,3853848.11668477,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","10.0","100.0"
"409",9.25710787321004e-07,3873669.96421299,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","10.0","1000.0"
"410",9.21624250697866e-06,3856691.411968,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","100.0","0.1"
"411",9.21630046613329e-06,3856715.50291733,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","100.0","1.0"
"412",9.21687611702891e-06,3856954.76681452,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","100.0","10.0"
"413",9.2223144575257e-06,3859215.16904974,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","100.0","100.0"
"414",9.26683216889812e-06,3877711.83397998,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","100.0","1000.0"
"415",9.30176787537994e-05,3892236.24735052,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","1000.0","0.1"
"416",9.30180232267618e-05,3892250.5530018,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","1000.0","1.0"
"417",9.30214665176434e-05,3892393.54952151,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","1000.0","10.0"
"418",9.30557572981976e-05,3893817.40013859,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","1000.0","100.0"
"419",9.33845580050785e-05,3907469.391452,"0.1","0.1","0.1","0.1","0.1","0.1","100.0","1.0","1000.0","1000.0"
